time_instant,frame_number,object_number,x,y,z,doppler
2022-02-18 16:42:11.816535,1,1,-0.09889311343431473,0.03153535723686218,0.01878741942346096,0.0
2022-02-18 16:42:11.816535,1,2,0.07911449670791626,0.044860586524009705,-0.05343891680240631,0.0
2022-02-18 16:42:11.816535,1,3,-0.7999354600906372,0.43107399344444275,0.37893199920654297,0.0
2022-02-18 16:42:11.816535,1,4,-0.7911449074745178,1.3621129989624023,0.6060736179351807,0.0
2022-02-18 16:42:11.816535,1,5,1.1207886934280396,1.5397021770477295,0.9077821969985962,0.0
2022-02-18 16:42:11.816535,1,6,-0.5977539420127869,4.299409866333008,2.00638747215271,0.0
2022-02-18 16:42:11.816535,1,7,-0.4812798500061035,4.58377742767334,2.260913848876953,0.0
2022-02-18 16:42:11.816535,1,8,0.18899573385715485,5.027836322784424,3.3558599948883057,0.0
2022-02-18 16:42:11.816535,1,9,-0.7482912540435791,6.648884296417236,4.352137565612793,0.0
2022-02-18 16:42:11.816535,1,10,1.0120062828063965,8.976961135864258,5.908999443054199,0.0
2022-02-18 16:42:11.816535,1,11,3.1052441596984863,9.646008491516113,4.383235931396484,0.0
2022-02-18 16:42:11.917212,2,1,-0.09889311343431473,0.03159714117646217,0.01868332363665104,0.0
2022-02-18 16:42:11.917212,2,2,0.07911449670791626,0.044914938509464264,-0.05339324474334717,0.0
2022-02-18 16:42:11.917212,2,3,-0.7999354600906372,0.4167359471321106,0.39464589953422546,0.0
2022-02-18 16:42:11.917212,2,4,-0.7911449074745178,1.3522073030471802,0.6278632283210754,0.0
2022-02-18 16:42:11.917212,2,5,1.1207886934280396,1.5399130582809448,0.9074245095252991,0.0
2022-02-18 16:42:11.917212,2,6,-0.5977539420127869,4.281613349914551,2.0440902709960938,0.0
2022-02-18 16:42:11.917212,2,7,-0.4812798500061035,4.553277969360352,2.3217251300811768,0.0
